,Rank,Total Score,Max Score,Mean Score,NUMBER,CODE,SERIAL,NAME,TYPE1,TYPE2,COLOR,ABILITY1,ABILITY2,ABILITY HIDDEN,GENERATION,LEGENDARY,MEGA_EVOLUTION,HEIGHT,WEIGHT,HP,ATK,DEF,SP_ATK,SP_DEF,SPD,TOTAL
777,285,-40504.80000000011,19.200000000000003,-38.64961832061069,659,1,6591,Bunnelby,Normal,,Brown,Pickup,Cheek Pouch,Huge Power,6.0,0.0,0.0,0.4,5.0,38,36,38,32,36,57,237
282,286,-40714.39999999998,19.0,-38.84961832061069,236,1,2361,Tyrogue,Fighting,,Purple,Guts,Steadfast,Vital Spilit,2.0,0.0,0.0,0.7,21.0,35,35,35,35,35,35,210
228,286,-40714.39999999998,19.0,-38.84961832061069,187,1,1871,Hoppip,Grass,Flying,Pink,Chlorophyll,Leaf Guard,Infiltrator,2.0,0.0,0.0,0.4,0.5,35,35,40,35,55,50,250
677,287,-40714.39999999999,19.0,-38.84961832061069,574,1,5741,Gothita,Psychic,,Purple,Frisk,Competitive,Shadow Tag,5.0,0.0,0.0,0.4,5.8,45,30,50,55,65,45,290
664,287,-40714.39999999999,19.0,-38.84961832061069,562,1,5621,Yamask,Ghost,,Black,Mummy,,,5.0,0.0,0.0,0.5,1.5,38,30,85,55,65,30,303
130,287,-40714.39999999999,19.0,-38.84961832061069,100,1,1001,Voltorb,Electric,,Red,Soundproof,Static,Aftermath,1.0,0.0,0.0,0.5,10.4,40,30,50,55,55,100,330
330,287,-40714.39999999999,19.0,-38.84961832061069,278,1,2781,Wingull,Water,Flying,White,Keen Eye,Hydration,Rain Dish,3.0,0.0,0.0,0.6,9.5,40,30,30,55,30,85,270
336,288,-41762.4,18.0,-39.84961832061069,283,1,2831,Surskit,Bug,Water,Blue,Swift Swim,,Rain Dish,3.0,0.0,0.0,0.5,1.7,40,30,32,50,52,65,269
524,288,-41762.4,18.0,-39.84961832061069,439,1,4391,Mime Jr.,Psychic,Fairy,Pink,Soundproof,Filter,Technician,4.0,0.0,0.0,0.6,13.0,20,25,45,70,90,60,310
483,288,-41762.4,18.0,-39.84961832061069,406,1,4061,Budew,Grass,Poison,Green,Natural Cure,Poison Point,Leaf Guard,4.0,0.0,0.0,0.2,1.2,40,30,35,50,70,55,280
385,288,-41762.4,18.0,-39.84961832061069,325,1,3251,Spoink,Psychic,,Black,Thick Fat,Own Tempo,Gluttony,3.0,0.0,0.0,0.7,30.6,60,25,35,70,80,60,330
782,289,-42391.19999999938,17.4,-40.449618320610696,664,1,6641,Scatterbug,Bug,,Black,Shield Dust,Compound Eyes,Friend Guard,6.0,0.0,0.0,0.3,2.5,38,35,40,27,25,35,200
613,289,-42391.19999999938,17.4,-40.449618320610696,517,1,5171,Munna,Psychic,,Pink,Forewarn,Synchronize,Telepathy,5.0,0.0,0.0,0.6,23.3,76,25,45,67,55,24,292
840,290,-42810.39999999999,17.0,-40.84961832061069,714,1,7141,Noibat,Flying,Dragon,Purple,Frisk,Infiltrator,Telepathy,6.0,0.0,0.0,0.5,8.0,40,30,35,45,40,55,245
320,290,-42810.39999999999,17.0,-40.84961832061069,268,1,2681,Cascoon,Bug,,Purple,Shed Skin,,,3.0,0.0,0.0,0.7,11.5,50,35,55,25,25,15,205
318,290,-42810.39999999999,17.0,-40.84961832061069,266,1,2661,Silcoon,Bug,,White,Shed Skin,,,3.0,0.0,0.0,0.6,10.0,50,35,55,25,25,15,205
243,291,-42810.399999999994,17.0,-40.84961832061069,202,1,2021,Wobbuffet,Psychic,,Blue,Shadow Tag,,Telepathy,2.0,0.0,0.0,1.3,28.5,190,33,58,33,58,33,405
904,292,-43858.39999999998,16.0,-41.84961832061069,767,1,7671,Wimpod,Bug,Water,Grey,Wimp Out,,,7.0,0.0,0.0,0.5,12.0,25,35,40,20,30,80,230
322,292,-43858.39999999998,16.0,-41.84961832061069,270,1,2701,Lotad,Water,Grass,Green,Swift Swim,Rain Dish,Own Tempo,3.0,0.0,0.0,0.5,2.6,40,30,30,40,50,30,220
16,292,-43858.39999999998,16.0,-41.84961832061069,13,1,131,Weedle,Bug,Poison,Brown,Shield Dust,,Run Away,1.0,0.0,0.0,0.3,3.2,40,35,30,20,20,50,195
214,292,-43858.39999999998,16.0,-41.84961832061069,174,1,1741,Igglybuff,Normal,Fairy,Pink,Cute Charm,Competitive,Friend Guard,2.0,0.0,0.0,0.3,1.0,90,30,15,40,20,15,210
437,292,-43858.39999999998,16.0,-41.84961832061069,370,1,3701,Luvdisc,Water,,Pink,Swift Swim,,Hydration,3.0,0.0,0.0,0.6,8.7,43,30,55,40,65,97,330
968,293,-44067.999999999825,15.8,-42.04961832061068,827,1,8271,Nickit,Dark,,Brown,Run Away,Unburden,Stekeout,8.0,0.0,0.0,0.6,8.9,40,28,28,47,52,50,245
203,294,-44696.80000000019,15.2,-42.649618320610685,163,1,1631,Hoothoot,Normal,Flying,Brown,Insomnia,Keen Eye,Tinted Lens,2.0,0.0,0.0,0.7,21.2,60,30,30,36,56,50,262
313,295,-45954.39999999999,14.0,-43.84961832061069,263,1,2631,Zigzagoon,Normal,,Brown,Pickup,Gluttony,Quick Feet,3.0,0.0,0.0,0.4,17.5,38,30,41,30,41,60,240
314,295,-45954.39999999999,14.0,-43.84961832061069,263,2,2632,Zigzagoon,Dark,Normal,White,Pickup,Gluttony,Quick Feet,8.0,0.0,0.0,0.4,17.5,38,30,41,30,41,60,240
898,295,-45954.39999999999,14.0,-43.84961832061069,761,1,7611,Bounsweet,Grass,,Purple,Leaf Guard,Oblivious,Sweet Veil,7.0,0.0,0.0,0.3,3.2,42,30,38,30,38,32,210
232,295,-45954.39999999999,14.0,-43.84961832061069,191,1,1911,Sunkern,Grass,,Yellow,Chlorophyll,Solar Power,Early Bird,2.0,0.0,0.0,0.3,1.8,30,30,30,30,30,30,180
496,295,-45954.39999999999,14.0,-43.84961832061069,415,1,4151,Combee,Bug,Flying,Yellow,Honey Gather,,Hustle,4.0,0.0,0.0,0.3,5.5,30,30,42,30,42,70,244
332,296,-47002.39999999998,13.0,-44.84961832061069,280,1,2801,Ralts,Psychic,Fairy,White,Synchronize,Trace,Telepathy,3.0,0.0,0.0,0.4,6.6,28,25,25,45,35,40,198
213,296,-47002.39999999998,13.0,-44.84961832061069,173,1,1731,Cleffa,Fairy,,Pink,Cute Charm,Magic Guard,Friend Guard,2.0,0.0,0.0,0.3,3.0,50,25,28,45,55,15,218
1014,296,-47002.39999999998,13.0,-44.84961832061069,872,1,8721,Snom,Ice,Bug,White,Shield Dust,,Ice Scales,8.0,0.0,0.0,0.3,3.8,30,25,35,45,30,20,185
927,297,-47002.39999999999,13.000000000000002,-44.84961832061069,789,1,7891,Cosmog,Psychic,,Blue,Unaware,,,7.0,1.0,0.0,0.2,0.1,43,29,31,29,31,37,200
490,297,-47002.39999999999,13.000000000000002,-44.84961832061069,412,2,4122,Burmy,Bug,,Brown,Shed Skin,,Overcoat,4.0,0.0,0.0,0.2,3.4,40,29,45,29,45,36,224
491,297,-47002.39999999999,13.000000000000002,-44.84961832061069,412,3,4123,Burmy,Bug,,Red,Shed Skin,,Overcoat,4.0,0.0,0.0,0.2,3.4,40,29,45,29,45,36,224
489,297,-47002.39999999999,13.000000000000002,-44.84961832061069,412,1,4121,Burmy,Bug,,Green,Shed Skin,,Overcoat,4.0,0.0,0.0,0.2,3.4,40,29,45,29,45,36,224
928,297,-47002.39999999999,13.000000000000002,-44.84961832061069,790,1,7901,Cosmoem,Psychic,,Blue,Sturdy,,,7.0,1.0,0.0,0.1,999.9,43,29,131,29,131,37,400
643,297,-47002.39999999999,13.000000000000002,-44.84961832061069,546,1,5461,Cottonee,Grass,Fairy,Green,Prankster,Infiltrator,Chlorophyll,5.0,0.0,0.0,0.3,0.6,40,27,60,37,50,66,280
13,298,-48050.39999999998,12.0,-45.84961832061069,10,1,101,Caterpie,Bug,,Green,Shield Dust,,Run Away,1.0,0.0,0.0,0.3,2.9,45,30,35,20,20,45,195
545,298,-48050.39999999998,12.0,-45.84961832061069,458,1,4581,Mantyke,Water,Flying,Blue,Swift Swim,Water Absorb,Water Veil,4.0,0.0,0.0,1.0,65.0,45,20,50,60,120,50,345
478,299,-51194.39999999998,9.0,-48.84961832061069,401,1,4011,Kricketot,Bug,,Red,Shed Skin,,Run Away,4.0,0.0,0.0,0.3,2.2,37,25,41,25,41,25,194
17,299,-51194.39999999998,9.0,-48.84961832061069,14,1,141,Kakuna,Bug,Poison,Yellow,Shed Skin,,,1.0,0.0,0.0,0.6,10.0,45,25,50,25,25,35,205
205,300,-52242.39999999998,8.0,-49.84961832061069,165,1,1651,Ledyba,Bug,Flying,Red,Swarm,Early Bird,Rattled,2.0,0.0,0.0,1.0,10.8,40,20,30,40,80,55,265
215,300,-52242.39999999998,8.0,-49.84961832061069,175,1,1751,Togepi,Fairy,,White,Hustle,Serene Grace,Super Luck,2.0,0.0,0.0,0.3,1.5,35,20,65,40,65,20,245
521,300,-52242.39999999998,8.0,-49.84961832061069,436,1,4361,Bronzor,Steel,Psychic,Green,Levitate,Heatproof,Heavy Metal,4.0,0.0,0.0,0.5,60.5,57,24,86,24,86,23,300
426,301,-53290.39999999998,7.0,-50.84961832061069,360,1,3601,Wynaut,Psychic,,Blue,Shadow Tag,,Telepathy,3.0,0.0,0.0,0.6,14.0,95,23,48,23,48,23,260
288,301,-53290.39999999998,7.0,-50.84961832061069,242,1,2421,Blissey,Normal,,Pink,Natural Cure,Serene Grace,Healer,2.0,0.0,0.0,1.5,46.8,255,10,10,75,135,55,540
783,301,-53290.39999999998,7.000000000000001,-50.84961832061069,665,1,6651,Spewpa,Bug,,Black,Shed Skin,,Friend Guard,6.0,0.0,0.0,0.3,8.4,45,22,60,27,30,29,213
882,302,-55386.39999999998,5.0,-52.84961832061069,746,1,7461,Wishiwashi,Water,,Blue,Schooling,,,7.0,0.0,0.0,0.2,0.3,45,20,20,25,25,40,175
965,302,-55386.39999999998,5.0,-52.84961832061069,824,1,8241,Blipbug,Bug,,Blue,Swarm,Compound Eyes,Telepathy,8.0,0.0,0.0,0.4,8.0,25,20,20,25,45,45,180
14,302,-55386.39999999998,5.0,-52.84961832061069,11,1,111,Metapod,Bug,,Green,Shed Skin,,,1.0,0.0,0.0,0.7,9.9,50,20,55,25,25,30,205
351,303,-56434.39999999998,4.0,-53.84961832061069,298,1,2981,Azurill,Normal,Fairy,Blue,Thick Fat,Huge Power,Sap Sipper,3.0,0.0,0.0,0.2,2.0,50,20,40,20,40,20,190
281,303,-56434.39999999998,4.0,-53.84961832061069,235,1,2351,Smeargle,Normal,,White,Own Tempo,Technician,Moody,2.0,0.0,0.0,1.2,58.0,55,20,35,20,45,75,250
224,303,-56434.39999999998,4.0,-53.84961832061069,183,1,1831,Marill,Water,Fairy,Blue,Thick Fat,Huge Power,Sap Sipper,2.0,0.0,0.0,0.4,8.5,70,20,50,20,50,40,250
410,304,-62722.39999999998,-2.0,-59.84961832061069,349,1,3491,Feebas,Water,,Brown,Swift Swim,Oblivious,Adaptability,3.0,0.0,0.0,0.6,7.4,20,15,20,10,55,80,200
146,305,-65866.39999999998,-5.0,-62.84961832061068,113,1,1131,Chansey,Normal,,Pink,Natural Cure,Serene Grace,Healer,1.0,0.0,0.0,1.1,34.6,250,5,5,35,105,50,450
165,305,-65866.39999999998,-5.0,-62.84961832061068,129,1,1291,Magikarp,Water,,Red,Swift Swim,,Rattled,1.0,0.0,0.0,0.9,10.0,20,10,55,15,20,80,200
256,306,-66914.4,-6.0,-63.849618320610695,213,1,2131,Shuckle,Bug,Rock,Yellow,Sturdy,Gluttony,Contrary,2.0,0.0,0.0,0.6,20.5,20,10,230,10,230,5,505
525,307,-70058.40000000001,-9.0,-66.8496183206107,440,1,4401,Happiny,Normal,,Pink,Natural cure,Serene Grace,Friend Guard,4.0,0.0,0.0,0.6,24.4,100,5,5,15,65,30,220
